Team,Player,First Name,Last Name,Age,Pos,F,D,G,C,RW,LW,RD,LD,CH 20-21,CH 21-22,CH 22-23,CH 23-24,CH 24-25,CH 25-26,CH 26-27,CH Total,CH Avg,Cap%,NMC,Expiry,UFA Expiry,RFA Expiry,27/54,Game Req,Must Protect,Under Contract 21/22,UFA,Meets Exposure,Overall,OPS,DPS,PS,GP,GAOPS,GADPS,GAPS,CH 21-22_scaled,CH Total_scaled,CH Avg_scaled,OPS_scaled,DPS_scaled,PS_scaled,GAOPS_scaled,GADPS_scaled,GAPS_scaled,Overall_scaled
MTL,Carey Price,Carey,Price,33,G,0,0,1,0,0,0,0,0,10.5,10.5,10.5,10.5,10.5,10.5,0.0,52.5,10.5,12.9,True,UFA (2026),2026.0,0.0,0,0,True,1,0,1,86.0,0.0,0.0,3.4,25.0,0.0,0.0,7.6,10.5,35.819315790709375,10.5,0.0,0.0,5.916469495278135,0.0,0.0,10.03584428403238,3.857462429809457
MTL,Jake Allen,Jake,Allen,30,G,0,0,1,0,0,0,0,0,4.35,2.875,2.875,0.0,0.0,0.0,0.0,5.75,2.875,3.5,False,UFA (2023),2023.0,0.0,0,0,False,1,0,1,80.0,0.0,0.0,4.7,29.0,0.0,0.0,9.1,2.875,3.923067919934836,2.875,0.0,0.0,8.1786490081786,0.0,0.0,11.959550744156235,3.5883371440087974
MTL,Charlie Lindgren,Charlie,Lindgren,27,G,0,0,1,0,0,0,0,0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,UFA (2021),2021.0,0.0,0,0,False,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MTL,Michael McNiven,Michael,McNiven,24,G,0,0,1,0,0,0,0,0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,RFA (2021),0.0,2021.0,0,0,False,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NJD,P.K. Subban,P.K.,Subban,32,RD,0,1,0,0,0,0,1,0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,11.0,False,UFA (2022),2022.0,0.0,1,1,False,1,0,1,80.0,1.3,0.7,2.0,44.0,1.7,0.9,2.5,9.0,6.140454135550178,9.0,5.304195898126343,2.951025233657796,3.480276173693021,5.912121295037263,3.0429227845765934,3.3542260307594853,3.5883371440087974
NJD,Ryan Murray,Ryan,Murray,27,LD,0,1,0,0,0,0,0,1,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,UFA (2021),2021.0,0.0,1,1,False,0,1,0,83.0,0.4,2.0,2.4,48.0,0.5,2.3,2.8,0.0,0.0,0.0,1.632060276346567,8.431500667593703,4.176331408431625,1.6675213909079463,7.969559673891079,3.6896486338354344,3.7058551854750856
NJD,Damon Severson,Damon,Severson,26,RD,0,1,0,0,0,0,1,0,4.167,4.167,4.167,0.0,0.0,0.0,0.0,8.333,4.167,5.1,False,UFA (2023),2023.0,0.0,1,1,False,1,0,1,83.0,0.9,1.9,2.8,56.0,0.9,1.9,2.8,4.166666,5.685604771368071,4.166666,3.672135621779776,8.009925634214017,4.872386643170229,3.2159341110367534,6.4894985915970205,3.689648633835434,3.7058551854750856
NJD,Will Butcher,Will,Butcher,26,LD,0,1,0,0,0,0,0,1,3.733,3.733,0.0,0.0,0.0,0.0,0.0,3.733,3.733,4.6,False,UFA (2022),2022.0,0.0,1,1,False,1,0,1,83.0,0.7,0.6,1.3,23.0,1.7,1.5,3.2,3.733333,2.547151117692884,3.733333,2.856105483606492,2.5294502002781107,2.2621795129004636,6.090078123315977,4.989637361044849,4.17090715129223,3.722899786909127
NJD,Connor Carrick,Connor,Carrick,27,RD,0,1,0,0,0,0,1,0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,UFA (2021),2021.0,0.0,14 GR,0,False,0,1,0,73.0,0.1,0.2,0.3,11.0,0.5,1.0,1.5,0.0,0.0,0.0,0.40801506908664176,0.8431500667593703,0.5220414260539531,1.8191142446268505,3.477626039516107,2.0125356184556913,3.2743576439080275
NJD,Jonas Siegenthaler,Jonas,Siegenthaler,24,LD,0,1,0,0,0,0,0,1,0.8,1.125,1.125,0.0,0.0,0.0,0.0,2.25,1.125,1.4,False,RFA (2023),0.0,2023.0,1,1,False,1,0,1,80.0,-0.3,-0.3,-0.6,15.0,-1.1,-1.1,-2.2,1.125,1.5351135338875446,1.125,-1.2240452072599253,-1.2647251001390554,-1.0440828521079062,-4.00205133817907,-3.825388643467717,-2.9517189070683467,3.5883371440087974
NJD,David Quenneville,David,Quenneville,23,RD,0,1,0,0,0,0,1,0,0.776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,RFA (2021),0.0,2021.0,27 GR,0,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NJD,Josh Jacobs,Josh,Jacobs,25,RD,0,1,0,0,0,0,1,0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,UFA (2021),2021.0,0.0,27 GR,0,False,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NJD,Matt Tennyson,Matt,Tennyson,31,RD,0,1,0,0,0,0,1,0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,UFA (2021),2021.0,0.0,6 GR,0,False,0,1,0,73.0,0.0,0.6,0.6,21.0,0.0,1.6,1.6,0.0,0.0,0.0,0.0,2.5294502002781107,1.0440828521079062,0.0,5.464840919239596,2.108370647905962,3.2743576439080275
NJD,Colton White,Colton,White,24,LD,0,1,0,0,0,0,0,1,0.7,0.75,0.0,0.0,0.0,0.0,0.0,0.75,0.75,0.9,False,RFA (2022),0.0,2022.0,25 GR,0,False,1,0,0,75.0,0.0,0.0,-0.1,2.0,0.0,0.0,-0.1,0.75,0.5117045112958482,0.75,0.0,0.0,-0.17401380868465105,0.0,0.0,-0.13177316549412266,3.364066072508247
NJD,Colby Sissons,Colby,Sissons,23,LD,0,1,0,0,0,0,0,1,0.696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,RFA (2021),0.0,2021.0,27 GR,0,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NJD,Nico Hischier,Nico,Hischier,22,C,1,0,0,1,0,0,0,0,7.25,7.25,7.25,7.25,7.25,7.25,7.25,43.5,7.25,8.9,False,UFA (2027),2027.0,0.0,1,1,False,1,0,1,86.0,0.7,0.1,0.7,21.0,1.9,0.3,1.9,7.25,29.678861655159196,7.25,2.856105483606492,0.42157503337968516,1.2180966607925572,6.670085563631783,0.9108068198732661,2.459765755890289,3.857462429809457
NJD,Andreas Johnsson,Andreas,Johnsson,26,LW,1,0,0,0,0,1,0,0,3.4,3.4,3.4,0.0,0.0,0.0,0.0,6.8,3.4,4.2,False,UFA (2023),2023.0,0.0,1,1,False,1,0,1,82.0,-0.3,0.7,0.4,50.0,-0.3,0.8,0.4,3.4,4.639454235749024,3.4,-1.2240452072599253,2.951025233657796,0.6960552347386042,-1.2006154014537214,2.6777720504274023,0.5903437814136695,3.678045572609017
NJD,Jesper Bratt,Jesper,Bratt,22,LW,1,0,0,0,0,1,0,0,2.75,2.75,0.0,0.0,0.0,0.0,0.0,2.75,2.75,3.4,False,RFA (2022),0.0,2022.0,1,1,False,1,0,1,80.0,1.7,0.9,2.7,46.0,2.1,1.1,3.3,2.75,1.8762498747514433,2.75,6.93625617447291,3.7941753004171663,4.698372834485578,7.395094864026544,3.7422280207836374,4.331326657111163,3.5883371440087974
NJD,Miles Wood,Miles,Wood,25,LW,1,0,0,0,0,1,0,0,2.75,2.75,0.0,0.0,0.0,0.0,0.0,2.75,2.75,3.4,False,RFA (2022),0.0,2022.0,1,1,False,1,0,1,78.0,2.0,0.6,2.7,55.0,2.0,0.6,2.7,2.75,1.8762498747514433,2.75,8.160301381732836,2.5294502002781107,4.698372834485578,7.2764569785074,2.0865756237096638,3.6225641132202444,3.4986287154085773
NJD,Pavel Zacha,Pavel,Zacha,24,LW,1,0,0,0,0,1,0,0,2.25,2.25,0.0,0.0,0.0,0.0,0.0,2.25,2.25,2.8,False,RFA (2022),0.0,2022.0,1,1,False,1,0,1,78.0,2.9,0.5,3.4,50.0,3.2,0.6,3.8,2.25,1.5351135338875446,2.25,11.832437003512611,2.1078751668984257,5.916469495278135,11.605948880719305,1.912694321733859,5.01792214201619,3.4986287154085773
NJD,Nick Merkley,Nick,Merkley,24,RW,1,0,0,0,1,0,0,0,0.874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,RFA (2021),0.0,2021.0,1,1,False,0,0,0,75.0,0.4,0.1,0.5,27.0,0.8,0.2,1.0,0.0,0.0,0.0,1.632060276346567,0.42157503337968516,0.8700690434232552,2.9644824727252375,0.7084053043458736,1.3665365310501607,3.364066072508247
NJD,Michael Mcleod,Michael,Mcleod,23,C,1,0,0,1,0,0,0,0,0.863,0.975,0.975,0.0,0.0,0.0,0.0,1.95,0.975,1.2,False,RFA (2023),0.0,2023.0,1,1,False,1,0,1,75.0,0.5,0.3,0.7,52.0,0.5,0.3,0.8,0.975,1.3304317293692052,0.975,2.040075345433209,1.2647251001390554,1.2180966607925572,1.9240631433553224,1.1034774933079954,0.9933669398787706,3.364066072508247
NJD,Janne Kuokkanen,Janne,Kuokkanen,23,LW,1,0,0,0,0,1,0,0,0.812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,RFA (2021),0.0,2021.0,1,1,False,0,0,0,0.0,1.3,0.4,1.7,50.0,1.5,0.4,1.9,0.0,0.0,0.0,5.304195898126343,1.6863001335187406,2.9582347476390676,5.202666739632792,1.5301554573870872,2.508961071008095,0.0
NJD,Yegor Sharangovich,Yegor,Sharangovich,23,RW,1,0,0,0,1,0,0,0,0.776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,RFA (2021),0.0,2021.0,1,1,False,0,0,0,0.0,2.2,0.8,3.0,54.0,2.3,0.8,3.1,0.0,0.0,0.0,8.97633151990612,3.3726002670374813,5.220414260539531,8.152326799994404,2.8336212173834943,4.099609593150482,0.0
NJD,Marian Studenic,Marian,Studenic,22,RW,1,0,0,0,1,0,0,0,0.776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,RFA (2021),0.0,2021.0,19 GR,0,False,0,0,0,0.0,0.1,0.0,0.1,8.0,0.1,0.0,0.1,0.0,0.0,0.0,0.40801506908664176,0.0,0.17401380868465105,0.35732601233741706,0.0,0.13177316549412266,0.0
NJD,Ben Street,Ben,Street,34,C,1,0,0,1,0,0,0,0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,UFA (2021),2021.0,0.0,27 GR,0,False,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NJD,Nathan Bastian,Nathan,Bastian,23,RW,1,0,0,0,1,0,0,0,0.714,0.825,0.825,0.0,0.0,0.0,0.0,1.65,0.825,1.0,False,RFA (2023),0.0,2023.0,1,1,False,1,0,1,0.0,-0.1,0.5,0.4,41.0,-0.1,0.7,0.5,0.825,1.125749924850866,0.825,-0.40801506908664176,2.1078751668984257,0.6960552347386042,-0.48805504124135013,2.33255405089495,0.7199314407483774,0.0
NJD,Brandon Gignac,Brandon,Gignac,23,C,1,0,0,1,0,0,0,0,0.714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,RFA (2021),0.0,2021.0,27 GR,0,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NJD,AJ Greer,AJ,Greer,24,LW,1,0,0,0,0,1,0,0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,RFA (2021),0.0,2021.0,26 GR,0,False,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NJD,Brett Seney,Brett,Seney,25,C,1,0,0,1,0,0,0,0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,UFA (2021),2021.0,0.0,27 GR,0,False,0,1,0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4089202868083572
NJD,Christoph Bertschy,Christoph,Bertschy,27,C,1,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,RFA,0.0,0.0,27 GR,0,False,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NJD,Ivan Khomutov,Ivan,Khomutov,36,C,1,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,UFA,0.0,0.0,27 GR,0,False,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NJD,Mackenzie Blackwood,Mackenzie,Blackwood,24,G,0,0,1,0,0,0,0,0,2.8,2.8,2.8,0.0,0.0,0.0,0.0,5.6,2.8,3.4,False,RFA (2023),0.0,2023.0,0,0,False,1,0,1,83.0,0.0,0.0,5.7,35.0,0.0,0.0,9.1,2.8,3.820727017675666,2.8,0.0,0.0,9.91878709502511,0.0,0.0,12.017712693063986,3.722899786909127
NJD,Aaron Dell,Aaron,Dell,32,G,0,0,1,0,0,0,0,0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,UFA (2021),2021.0,0.0,0,0,False,0,1,0,76.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4089202868083572
NJD,Evan Cormier,Evan,Cormier,23,G,0,0,1,0,0,0,0,0,0.718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,RFA (2021),0.0,2021.0,0,0,False,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NJD,Scott Wedgewood,Scott,Wedgewood,28,G,0,0,1,0,0,0,0,0,0.7,0.825,0.0,0.0,0.0,0.0,0.0,0.825,0.825,1.0,False,UFA (2022),2022.0,0.0,0,0,False,1,0,1,0.0,0.0,0.0,2.3,16.0,0.0,0.0,8.0,0.825,0.562874962425433,0.825,0.0,0.0,4.0023175997469735,0.0,0.0,10.607739822276871,0.0
NSH,Roman Josi,Roman,Josi,31,LD,0,1,0,0,0,0,0,1,9.059,9.059,9.059,9.059,9.059,9.059,9.059,54.354,9.059,11.1,True,UFA (2028),2028.0,0.0,1,1,True,1,0,1,92.0,3.0,1.7,4.6,48.0,3.5,2.0,5.4,9.059,37.0842493426327,9.059,12.240452072599252,7.166775567454647,8.004635199493947,12.506410431809595,6.774125722807417,7.071826548184581,4.126587715610117
NSH,Ryan Ellis,Ryan,Ellis,30,RD,0,1,0,0,0,0,1,0,6.25,6.25,6.25,6.25,6.25,6.25,6.25,37.5,6.25,7.7,False,UFA (2027),2027.0,0.0,1,1,False,1,0,1,91.0,1.5,1.9,3.3,35.0,2.4,3.0,5.3,6.25,25.58522556479241,6.25,6.120226036299626,8.009925634214017,5.742455686593484,8.57582429609801,10.383197746555233,6.957623138089676,4.071865574163983
NSH,Erik Gudbranson,Erik,Gudbranson,29,RD,0,1,0,0,0,0,1,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,UFA (2021),2021.0,0.0,1,1,False,0,1,0,74.0,-0.4,0.7,0.3,45.0,-0.5,0.9,0.4,0.0,0.0,0.0,-1.632060276346567,2.951025233657796,0.5220414260539531,-1.7786894836351426,2.975302278252669,0.4919531511780579,3.3398447967861884
NSH,Mattias Ekholm,Mattias,Ekholm,31,LD,0,1,0,0,0,0,0,1,3.75,3.75,0.0,0.0,0.0,0.0,0.0,3.75,3.75,4.6,False,UFA (2022),2022.0,0.0,1,1,False,1,0,1,87.0,1.8,3.9,5.6,48.0,2.1,4.6,6.5,3.75,2.558522556479241,3.75,7.344271243559552,16.44142630180772,9.744773286340457,7.5038462590857575,15.540641364087602,8.609180145616012,3.902316644109567
NSH,Mark Borowiecki,Mark,Borowiecki,32,LD,0,1,0,0,0,0,0,1,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.5,False,UFA (2022),2022.0,0.0,1,1,False,1,0,1,79.0,-0.3,0.5,0.2,22.0,-0.8,1.3,0.5,2.0,1.364545363455595,2.0,-1.2240452072599253,2.1078751668984257,0.3480276173693021,-2.7286713669402753,4.347032549395133,0.6708452061518971,3.522849991130637
NSH,Matthew Benning,Matthew,Benning,27,RD,0,1,0,0,0,0,1,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.2,False,UFA (2022),2022.0,0.0,1,1,False,1,0,1,80.0,-0.5,1.8,1.3,53.0,-0.5,1.9,1.4,1.0,0.6822726817277975,1.0,-2.040075345433209,7.588350600834333,2.2621795129004636,-1.887760065178807,6.495942979473483,1.8100163109381375,3.568601289716749
NSH,Dante Fabbro,Dante,Fabbro,23,RD,0,1,0,0,0,0,1,0,0.925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,RFA (2021),0.0,2021.0,1,1,False,0,0,0,80.0,0.6,1.6,2.2,40.0,0.8,2.2,3.1,0.0,0.0,0.0,2.4480904145198505,6.745200534074963,3.828303791062323,3.0015385036343027,7.650777286935434,4.058613497218977,3.5883371440087974
NSH,Alexandre Carrier,Alexandre,Carrier,24,RD,0,1,0,0,0,0,1,0,0.733,0.733,0.733,0.0,0.0,0.0,0.0,1.467,0.733,0.9,False,RFA (2023),0.0,2023.0,2 GR,0,False,1,0,0,0.0,0.0,1.1,1.0,19.0,0.0,3.2,2.9,0.733333,1.000666145018982,0.733333,0.0,4.637325367176537,1.7401380868465104,0.0,11.073493441617076,3.8838406671951935,0.0
NSH,Frederic Allard,Frederic,Allard,23,RD,0,1,0,0,0,0,1,0,0.714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,RFA (2021),0.0,2021.0,26 GR,0,False,0,0,0,0.0,0.0,-0.1,-0.1,1.0,0.0,-0.1,-0.1,0.0,0.0,0.0,0.0,-0.42157503337968516,-0.17401380868465105,0.0,-0.3415525574524748,-0.13177316549412266,0.0
NSH,Ben Harpur,Ben,Harpur,26,LD,0,1,0,0,0,0,0,1,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,RFA (2021),0.0,2021.0,1,1,False,0,0,0,0.0,0.1,1.4,1.4,34.0,0.2,2.3,2.3,0.0,0.0,0.0,0.40801506908664176,5.902050467315592,2.4361933215851144,0.5885369614969221,7.875800148315888,3.0385341690409455,0.0
NSH,Josh Healey,Josh,Healey,27,D,0,1,0,0,0,0,0,0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,RFA (2021),0.0,2021.0,27 GR,0,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NSH,Tyler Lewington,Tyler,Lewington,26,RD,0,1,0,0,0,0,1,0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,UFA (2021),2021.0,0.0,25 GR,0,False,0,1,0,0.0,0.1,0.4,0.4,2.0,0.1,0.4,0.4,0.0,0.0,0.0,0.40801506908664176,1.6863001335187406,0.6960552347386042,0.35732601233741706,1.3662102298098993,0.5270926619764906,0.0
NSH,Matt Duchene,Matt,Duchene,30,C,1,0,0,1,0,0,0,0,8.0,8.0,8.0,8.0,8.0,8.0,0.0,40.0,8.0,9.8,False,UFA (2026),2026.0,0.0,1,1,False,1,0,1,85.0,0.5,0.1,0.7,34.0,0.8,0.2,1.2,8.0,27.290907269111905,8.0,2.040075345433209,0.42157503337968516,1.2180966607925572,2.9426848074846106,0.5625571534511349,1.5192670845204728,3.8126082155093473
NSH,Ryan Johansen,Ryan,Johansen,28,C,1,0,0,1,0,0,0,0,8.0,8.0,8.0,8.0,8.0,0.0,0.0,32.0,8.0,9.8,False,UFA (2025),2025.0,0.0,1,1,False,1,0,1,79.0,0.8,0.9,1.8,48.0,0.9,1.0,2.1,8.0,21.83272581528952,8.0,3.264120552693134,3.7941753004171663,3.132248556323719,3.3350427818158925,3.5863018532509856,2.7672364753765755,3.5434829297086874
NSH,Filip Forsberg,Filip,Forsberg,26,LW,1,0,0,0,0,1,0,0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,7.4,False,UFA (2022),2022.0,0.0,1,1,False,1,0,1,87.0,2.7,0.5,3.2,39.0,3.9,0.7,4.6,6.0,4.093636090366785,6.0,11.016406865339329,2.1078751668984257,5.568441877908834,13.853254632158324,2.452172207351101,6.054808014499175,3.902316644109567
NSH,Mikael Granlund,Mikael,Granlund,29,C,1,0,0,1,0,0,0,0,3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,UFA (2021),2021.0,0.0,1,1,False,0,1,0,81.0,1.5,1.1,2.6,51.0,1.6,1.2,2.9,0.0,0.0,0.0,6.120226036299626,4.637325367176537,4.524359025800927,5.885369614969222,4.125419125308324,3.7619946854792667,3.633191358308907
NSH,Colton Sissons,Colton,Sissons,27,RW,1,0,0,0,1,0,0,0,2.857,2.857,2.857,2.857,2.857,2.857,0.0,14.286,2.857,3.5,False,UFA (2026),2026.0,0.0,1,1,False,1,0,1,78.0,0.3,1.0,1.3,54.0,0.3,1.0,1.3,2.857143,9.746753083449025,2.857143,1.2240452072599253,4.215750333796851,2.2621795129004636,1.1116809272719639,3.542026521729368,1.7764974903652089,3.4986287154085773
NSH,Luke Kunin,Luke,Kunin,23,RW,1,0,0,0,1,0,0,0,2.3,2.3,0.0,0.0,0.0,0.0,0.0,2.3,2.3,2.8,False,RFA (2022),0.0,2022.0,1,1,False,1,0,1,74.0,1.6,0.7,2.3,38.0,2.4,1.0,3.4,2.3,1.5692271679739342,2.3,6.528241105386268,2.951025233657796,4.0023175997469735,8.425371238271726,3.5233842768781605,4.466416767274472,3.3192118582081376
NSH,Rocco Grimaldi,Rocco,Grimaldi,28,LW,1,0,0,0,0,1,0,0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.5,False,UFA (2022),2022.0,0.0,1,1,False,1,0,1,80.0,1.0,0.5,1.5,40.0,1.4,0.7,2.1,2.0,1.364545363455595,2.0,4.080150690866418,2.1078751668984257,2.6102071302697656,5.002564172723838,2.390867902167323,2.767236475376575,3.5883371440087974
NSH,Calle Jarnkrok,Calle,Jarnkrok,29,LW,1,0,0,0,0,1,0,0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.5,False,UFA (2022),2022.0,0.0,1,1,False,1,0,1,76.0,2.1,1.5,3.5,49.0,2.4,1.7,4.0,2.0,1.364545363455595,2.0,8.568316450819477,6.323625500695277,6.090483303962786,8.575824296098007,5.855186699185282,5.270926619764905,3.4089202868083572
NSH,Erik Haula,Erik,Haula,30,C,1,0,0,1,0,0,0,0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,UFA (2021),2021.0,0.0,1,1,False,0,1,0,78.0,0.9,1.1,2.0,51.0,1.0,1.2,2.2,0.0,0.0,0.0,3.672135621779776,4.637325367176537,3.480276173693021,3.5312217689815335,4.125419125308324,2.8938420657532817,3.4986287154085773
NSH,Nick Cousins,Nick,Cousins,27,LW,1,0,0,0,0,1,0,0,1.5,1.5,0.0,0.0,0.0,0.0,0.0,1.5,1.5,1.8,False,UFA (2022),2022.0,0.0,1,1,False,1,0,1,79.0,0.5,1.0,1.5,52.0,0.5,1.1,1.6,1.5,1.0234090225916963,1.5,2.040075345433209,4.215750333796851,2.6102071302697656,1.9240631433553224,3.6782583110266516,2.1286434425973657,3.5434829297086874
NSH,Brad Richardson,Brad,Richardson,36,C,1,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,UFA (2021),2021.0,0.0,1,1,False,0,1,0,76.0,0.0,0.2,0.2,17.0,0.0,0.7,0.7,0.0,0.0,0.0,0.0,0.8431500667593703,0.3480276173693021,0.0,2.2502286138045395,0.8681526197259845,3.4089202868083572
NSH,Rem Pitlick,Rem,Pitlick,24,C,1,0,0,1,0,0,0,0,0.874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,RFA (2021),0.0,2021.0,17 GR,0,False,0,0,0,74.0,-0.1,0.2,0.1,10.0,-0.1,0.2,0.1,0.0,0.0,0.0,-0.40801506908664176,0.8431500667593703,0.17401380868465105,-0.35732601233741706,0.6831051149049496,0.13177316549412266,3.3192118582081376
NSH,Anthony Richard,Anthony,Richard,24,C,1,0,0,1,0,0,0,0,0.735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,RFA (2021),0.0,2021.0,27 GR,0,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NSH,Yakov Trenin,Yakov,Trenin,24,LW,1,0,0,0,0,1,0,0,0.725,0.725,0.0,0.0,0.0,0.0,0.0,0.725,0.725,0.9,False,RFA (2022),0.0,2022.0,1,1,False,1,0,1,78.0,0.3,0.8,1.0,45.0,0.4,1.0,1.2,0.725,0.49464769425265326,0.725,1.2240452072599253,3.3726002670374813,1.7401380868465104,1.334017112726357,3.4003454608601937,1.639843837260193,3.4986287154085773
NSH,Tanner Jeannot,Tanner,Jeannot,24,LW,1,0,0,0,0,1,0,0,0.713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,RFA (2021),0.0,2021.0,7 GR,0,False,0,0,0,0.0,0.8,0.4,1.2,15.0,3.0,1.5,4.5,0.0,0.0,0.0,3.264120552693134,1.6863001335187406,2.0881657042158124,10.672136901810855,5.10051819129029,5.903437814136693,0.0
NSH,Michael Carcone,Michael,Carcone,25,LW,1,0,0,0,0,1,0,0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,UFA (2021),2021.0,0.0,27 GR,0,False,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NSH,Sean Malone,Sean,Malone,26,C,1,0,0,1,0,0,0,0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,UFA (2021),2021.0,0.0,26 GR,0,False,0,1,0,0.0,0.1,0.0,0.1,1.0,0.1,0.0,0.1,0.0,0.0,0.0,0.40801506908664176,0.0,0.17401380868465105,0.35732601233741706,0.0,0.13177316549412266,0.0
